id.exposure	id.outcome	exposure	outcome	method	nsnp	egger_intercept	egger_intercept_se	egger_intercept_pval	Q	Q_df	Q_pval	exposure_name	exposure_cat
prot-a-1046	ieu-a-1127	Glycosaminoglycan xylosylkinase	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.07769300528200358	0.026757310451113115	0.21115113228177515	1.8106463047115893	1	0.17843071900392615	Glycosaminoglycan xylosylkinase (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1277	ieu-a-1127	Granulins	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	4	0.01248642134285345	0.009023151056293118	0.3006152795686673	3.239103132325873	3	0.35620868198821815	Granulins (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1277	ieu-a-1127	Granulins	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	4	0.01248642134285345	0.009023151056293118	0.3006152795686673	1.3241439755648585	2	0.5157815335312932	Granulins (M/F) Sun BB/2018 [  3K]	Proteins
prot-b-55	ieu-a-1127	growth differentiation factor 15	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.001143065547333067	0.014880053866612706	0.9511915901318666	0.006828166781943679	2	0.9965917379649791	growth differentiation factor 15 (M/F) Folkersen L/2018 [  3K]	Proteins
prot-b-55	ieu-a-1127	growth differentiation factor 15	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.001143065547333067	0.014880053866612706	0.9511915901318666	9.270628537541378e-4	1	0.9757099978928523	growth differentiation factor 15 (M/F) Folkersen L/2018 [  3K]	Proteins
prot-a-1317	ieu-a-1127	Hemoglobin subunit zeta	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.0025697387128347793	0.01288597888976699	0.8746883627713193	1.631285519762328	2	0.4423549079763749	Hemoglobin subunit zeta (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1317	ieu-a-1127	Hemoglobin subunit zeta	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.0025697387128347793	0.01288597888976699	0.8746883627713193	1.5688924606797592	1	0.21036792818005629	Hemoglobin subunit zeta (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1313	ieu-a-1127	Heparin-binding EGF-like growth factor	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	2	NA	NA	NA	12.595478211169883	1	3.866811062575255e-4	Heparin-binding EGF-like growth factor (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1360	ieu-a-1127	Hepatocyte nuclear factor 4-alpha	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	5	0.015420424102708621	0.0212847858845314	0.5211602672152835	5.871710037919563	4	0.2089360875329	Hepatocyte nuclear factor 4-alpha (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1360	ieu-a-1127	Hepatocyte nuclear factor 4-alpha	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	5	0.015420424102708621	0.0212847858845314	0.5211602672152835	4.997380367546026	3	0.1719890671863036	Hepatocyte nuclear factor 4-alpha (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-10	ieu-a-1127	Histo-blood group ABO system transferase	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	0.028194303878024282	0.01102637800764357	0.23733042079128908	6.544002461666375	2	0.0379304434971508	Histo-blood group ABO system transferase (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-10	ieu-a-1127	Histo-blood group ABO system transferase	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	0.028194303878024282	0.01102637800764357	0.23733042079128908	0.005820567118395184	1	0.9391862801647995	Histo-blood group ABO system transferase (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2904	ieu-a-1127	Histone-lysine N-methyltransferase SUV420H2	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.01021985175710382	0.014429399272898009	0.6076817627662611	1.3994272312981502	2	0.49672753841722805	Histone-lysine N-methyltransferase SUV420H2 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2904	ieu-a-1127	Histone-lysine N-methyltransferase SUV420H2	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.01021985175710382	0.014429399272898009	0.6076817627662611	0.8977866172720144	1	0.34337589447406186	Histone-lysine N-methyltransferase SUV420H2 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1347	ieu-a-1127	HLA class II histocompatibility antigen, DQ alpha 2 chain	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	4	0.01363134199865151	0.008490675335935971	0.24961547658921313	4.691495611478533	3	0.19583221906539702	HLA class II histocompatibility antigen, DQ alpha 2 chain (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1347	ieu-a-1127	HLA class II histocompatibility antigen, DQ alpha 2 chain	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	4	0.01363134199865151	0.008490675335935971	0.24961547658921313	2.049822651504185	2	0.3588282828233453	HLA class II histocompatibility antigen, DQ alpha 2 chain (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1576	ieu-a-1127	Immunoglobulin superfamily containing leucine-rich repeat protein 2	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	4	0.0019355562201738598	0.03662618546054008	0.9626581270001778	13.473883646871275	3	0.003716226937757589	Immunoglobulin superfamily containing leucine-rich repeat protein 2 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1576	ieu-a-1127	Immunoglobulin superfamily containing leucine-rich repeat protein 2	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	4	0.0019355562201738598	0.03662618546054008	0.9626581270001778	13.455095454950017	2	0.0011974658731783126	Immunoglobulin superfamily containing leucine-rich repeat protein 2 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1115	ieu-a-1127	Inactive peptidyl-prolyl cis-trans isomerase FKBP6	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	0.01221016209119595	0.021370240856631813	0.6695328520945789	6.1913309902693285	2	0.045244892183301265	Inactive peptidyl-prolyl cis-trans isomerase FKBP6 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1115	ieu-a-1127	Inactive peptidyl-prolyl cis-trans isomerase FKBP6	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	0.01221016209119595	0.021370240856631813	0.6695328520945789	4.667575254649973	1	0.0307372945354953	Inactive peptidyl-prolyl cis-trans isomerase FKBP6 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1403	ieu-a-1127	Inducible T-cell costimulator	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	0.010279811112019133	0.0226801481999636	0.7290835397407095	0.30985827369553776	2	0.8564758679130408	Inducible T-cell costimulator (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1403	ieu-a-1127	Inducible T-cell costimulator	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	0.010279811112019133	0.0226801481999636	0.7290835397407095	0.10442135463428029	1	0.7465869976794738	Inducible T-cell costimulator (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1397	ieu-a-1127	Intercellular adhesion molecule 1	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.0416396999227006	0.02841499459211384	0.3812187443374941	21.069673368628006	2	2.659368744829252e-5	Intercellular adhesion molecule 1 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1397	ieu-a-1127	Intercellular adhesion molecule 1	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.0416396999227006	0.02841499459211384	0.3812187443374941	6.6942362219690805	1	0.00967250968507406	Intercellular adhesion molecule 1 (M/F) Sun BB/2018 [  3K]	Proteins
prot-b-38	ieu-a-1127	interleukin 1 receptor like 1	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.02666880207145242	0.03409598122032267	0.5774289180220621	5.093864874982187	2	0.07832155414023108	interleukin 1 receptor like 1 (M/F) Folkersen L/2018 [  3K]	Proteins
prot-b-38	ieu-a-1127	interleukin 1 receptor like 1	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.02666880207145242	0.03409598122032267	0.5774289180220621	3.160382332082609	1	0.07544551205215883	interleukin 1 receptor like 1 (M/F) Folkersen L/2018 [  3K]	Proteins
prot-a-1486	ieu-a-1127	Interleukin-17 receptor A	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.004419206775872287	0.008094902996770945	0.6818754144137364	0.29912492140929386	2	0.8610846523858255	Interleukin-17 receptor A (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1486	ieu-a-1127	Interleukin-17 receptor A	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.004419206775872287	0.008094902996770945	0.6818754144137364	0.001091239667093539	1	0.9736475406018069	Interleukin-17 receptor A (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1506	ieu-a-1127	Interleukin-21	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.016044247597057856	0.022324839969745547	0.6032915355784403	1.9261249236621163	2	0.3817220848084184	Interleukin-21 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1506	ieu-a-1127	Interleukin-21	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.016044247597057856	0.022324839969745547	0.6032915355784403	1.270120340893518	1	0.2597441052461115	Interleukin-21 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1530	ieu-a-1127	Interleukin-3 receptor subunit alpha	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	0.011920949048410493	0.020252260055301518	0.6613105358449656	5.432208335476443	2	0.06613189197709138	Interleukin-3 receptor subunit alpha (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1530	ieu-a-1127	Interleukin-3 receptor subunit alpha	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	0.011920949048410493	0.020252260055301518	0.6613105358449656	4.0343856533457165	1	0.044581904498173994	Interleukin-3 receptor subunit alpha (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1540	ieu-a-1127	Interleukin-6 receptor subunit alpha	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	2	NA	NA	NA	1.4434104247632775e-4	1	0.9904142845561769	Interleukin-6 receptor subunit alpha (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1541	ieu-a-1127	Interleukin-6 receptor subunit alpha	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	2	NA	NA	NA	9.14005254514844e-4	1	0.9758816133147743	Interleukin-6 receptor subunit alpha (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1542	ieu-a-1127	Interleukin-6 receptor subunit beta	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	4	-0.014304149278653464	0.04114396113261974	0.761274342623735	17.80528527366825	3	4.824496717781042e-4	Interleukin-6 receptor subunit beta (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1542	ieu-a-1127	Interleukin-6 receptor subunit beta	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	4	-0.014304149278653464	0.04114396113261974	0.761274342623735	16.790563143324526	2	2.2593085164940356e-4	Interleukin-6 receptor subunit beta (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1657	ieu-a-1127	Kallikrein-12	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.020258986546109085	0.013273816044798874	0.3692563369295007	2.4937180109225534	2	0.2874061216495389	Kallikrein-12 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1657	ieu-a-1127	Kallikrein-12	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.020258986546109085	0.013273816044798874	0.3692563369295007	0.1643192361646358	1	0.685210636529138	Kallikrein-12 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1659	ieu-a-1127	Kallikrein-14	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	2	NA	NA	NA	0.6224867772267907	1	0.4301246824450751	Kallikrein-14 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1666	ieu-a-1127	Kallikrein-7	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	0.005172965055796126	0.008181518956784135	0.641065332964008	0.6157760121376855	2	0.7349976286736618	Kallikrein-7 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1666	ieu-a-1127	Kallikrein-7	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	0.005172965055796126	0.008181518956784135	0.641065332964008	0.21600508499383764	1	0.6421008488937319	Kallikrein-7 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1655	ieu-a-1127	Kelch-like protein 13	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.042014458462659283	0.057253277518282034	0.5969719501902588	2.877927618767334	2	0.23717338823996093	Kelch-like protein 13 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1655	ieu-a-1127	Kelch-like protein 13	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.042014458462659283	0.057253277518282034	0.5969719501902588	1.8705894133607905	1	0.17140758853585375	Kelch-like protein 13 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1644	ieu-a-1127	Killer cell immunoglobulin-like receptor 2DL5A	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	2	NA	NA	NA	0.028132344150097625	1	0.8667980597426216	Killer cell immunoglobulin-like receptor 2DL5A (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2824	ieu-a-1127	Kunitz-type protease inhibitor 2	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.004296917184472553	0.014235110171993576	0.8133708756003417	0.3715804653227086	2	0.8304477775325662	Kunitz-type protease inhibitor 2 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2824	ieu-a-1127	Kunitz-type protease inhibitor 2	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.004296917184472553	0.014235110171993576	0.8133708756003417	0.280464957165076	1	0.5963966292041616	Kunitz-type protease inhibitor 2 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2666	ieu-a-1127	L-Selectin	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	2	NA	NA	NA	6.957448535508092	1	0.008347098365658306	L-Selectin (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1792	ieu-a-1127	Leucine-rich repeat neuronal protein 1	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	2	NA	NA	NA	3.348100444392567	1	0.06728261386918252	Leucine-rich repeat neuronal protein 1 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1744	ieu-a-1127	Leukocyte immunoglobulin-like receptor subfamily B member 2	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.022484864376186256	0.07163642839776528	0.8063805010926128	0.3719040253161628	2	0.8303134385608072	Leukocyte immunoglobulin-like receptor subfamily B member 2 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1744	ieu-a-1127	Leukocyte immunoglobulin-like receptor subfamily B member 2	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.022484864376186256	0.07163642839776528	0.8063805010926128	0.27338668133338595	1	0.601068952408216	Leukocyte immunoglobulin-like receptor subfamily B member 2 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1746	ieu-a-1127	Leukocyte immunoglobulin-like receptor subfamily B member 4	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	2	NA	NA	NA	0.7065993636144724	1	0.40057505756804745	Leukocyte immunoglobulin-like receptor subfamily B member 4 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1074	ieu-a-1127	Low affinity immunoglobulin gamma Fc region receptor II-a	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	4	3.1198574713515884e-4	0.010450483012702768	0.9788949372149442	1.1595670532061186	3	0.7627172231226671	Low affinity immunoglobulin gamma Fc region receptor II-a (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1074	ieu-a-1127	Low affinity immunoglobulin gamma Fc region receptor II-a	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	4	3.1198574713515884e-4	0.010450483012702768	0.9788949372149442	1.158675808874471	2	0.5602691955380661	Low affinity immunoglobulin gamma Fc region receptor II-a (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1779	ieu-a-1127	Low-density lipoprotein receptor-related protein 1B	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.0029576566509617683	0.03743672905378324	0.9498086536618107	6.0771344100395455	2	0.047903476207361066	Low-density lipoprotein receptor-related protein 1B (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1779	ieu-a-1127	Low-density lipoprotein receptor-related protein 1B	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.0029576566509617683	0.03743672905378324	0.9498086536618107	6.039438323119496	1	0.013989734437640407	Low-density lipoprotein receptor-related protein 1B (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2356	ieu-a-1127	Lysosomal Pro-X carboxypeptidase	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	2	NA	NA	NA	0.02132449931092609	1	0.8838984127665368	Lysosomal Pro-X carboxypeptidase (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1931	ieu-a-1127	MAGUK p55 subfamily member 6	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.01663870326485316	0.025477077003023322	0.6316893231461234	4.304579123622332	2	0.11621776517178796	MAGUK p55 subfamily member 6 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1931	ieu-a-1127	MAGUK p55 subfamily member 6	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.01663870326485316	0.025477077003023322	0.6316893231461234	3.0175378381261835	1	0.08236843288808567	MAGUK p55 subfamily member 6 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1833	ieu-a-1127	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	0.03258865020593092	0.049668338910619655	0.6303345467401525	9.081599763811212	2	0.01066487250232117	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1833	ieu-a-1127	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	0.03258865020593092	0.049668338910619655	0.6303345467401525	6.348547894341707	1	0.011747741899408123	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1854	ieu-a-1127	MAP kinase-activated protein kinase 5	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	4	-0.006883727705060465	0.02548375190823815	0.8123864404240068	12.274348973836847	3	0.006500080013594959	MAP kinase-activated protein kinase 5 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1854	ieu-a-1127	MAP kinase-activated protein kinase 5	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	4	-0.006883727705060465	0.02548375190823815	0.8123864404240068	11.84230603323873	2	0.0026821058807537513	MAP kinase-activated protein kinase 5 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2815	ieu-a-1127	Maspardin	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	0.010022232052821618	0.01249159128225626	0.5695476750511982	2.436258406780286	2	0.2957829994768187	Maspardin (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2815	ieu-a-1127	Maspardin	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	0.010022232052821618	0.01249159128225626	0.5695476750511982	1.482166289446317	1	0.22343589358124602	Maspardin (M/F) Sun BB/2018 [  3K]	Proteins
