exposure.id	exposure.trait	exposure.sample_size	exposure.sex	exposure.note	exposure.population	year	author	consortium	outcome.id	outcome.sample_size	N_case	outcome.year	outcome.nsnp	mr.pval	mr.b	mr.se	mr.nsnp	mr.method	mr.moescore
prot-a-2356	Lysosomal Pro-X carboxypeptidase	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.565030091202471	-0.00882945650635719	0.0153452681171163	2	FE IVW	1
prot-a-2356	Lysosomal Pro-X carboxypeptidase	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.00106287374454545	-0.0132872250990146	0.00405923479997556	2	FE IVW	1
prot-a-2356	Lysosomal Pro-X carboxypeptidase	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0112817645300754	-0.0109091837094951	0.00430538199469425	2	FE IVW	1
ukb-b-9038	Main speciality of consultant (recoded): Ophthalmology	461230.0	Males and Females	41245#1610: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1126	228951.0	122977	2017.0	10680257	0.22443078119752102	-0.765382026643182	0.630031996705464	3	FE IVW	1
ukb-b-9038	Main speciality of consultant (recoded): Ophthalmology	461230.0	Males and Females	41245#1610: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1127	175475.0	69501	2017.0	10680257	0.38739473407046704	-0.5564024694560171	0.643722328608306	3	FE IVW	1
ukb-b-9038	Main speciality of consultant (recoded): Ophthalmology	461230.0	Males and Females	41245#1610: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1128	127442.0	21468	2017.0	10680257	2.86923176740583e-37	2.20511221122849	0.17286230344973003	2	FE IVW	1
ukb-b-16019	Main speciality of consultant (recoded): Urology	461378.0	Males and Females	41245#1860: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1126	228951.0	122977	2017.0	10680257	0.566638283309367	0.57865528581686	1.00985292231523	2	FE IVW	1
ukb-b-16019	Main speciality of consultant (recoded): Urology	461378.0	Males and Females	41245#1860: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1127	175475.0	69501	2017.0	10680257	6.4604293259810395e-24	0.6132382707131689	0.0608091636536676	2	FE IVW	1
ukb-b-16019	Main speciality of consultant (recoded): Urology	461378.0	Males and Females	41245#1860: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1128	127442.0	21468	2017.0	10680257	0.5	3.13345291267151	3.13345291267151	1	Wald ratio	1
ukb-d-1538_2	Major dietary changes in the last 5 years: Yes, because of other reasons	360294.0	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0252512959936464	-1.55669426000193	0.695717926555347	2	FE IVW	1
ukb-d-1538_2	Major dietary changes in the last 5 years: Yes, because of other reasons	360294.0	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.0762917979476522	-1.44566789534264	0.81555460269634	2	FE IVW	1
ukb-d-1538_2	Major dietary changes in the last 5 years: Yes, because of other reasons	360294.0	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	8.577399909714749e-96	-1.32095875657693	0.0636080449761364	2	FE IVW	1
prot-a-1833	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	1.4097512304618899e-5	0.09564445127454302	0.0220260318526071	3	FE IVW	1
prot-a-1833	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	9.06396639057686e-4	0.0841334842022133	0.025356101584974002	3	FE IVW	1
prot-a-1833	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.00289889344622556	0.078271974864378	0.0262811029804417	3	FE IVW	1
prot-a-2815	Maspardin	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	3.62404389852392e-10	-0.0161653494766366	0.00257844575905608	3	FE IVW	1
prot-a-2815	Maspardin	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.332184634057424	-0.014912191808958999	0.0153777866359803	3	FE IVW	1
prot-a-2815	Maspardin	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.252985682893397	-0.023736840169858997	0.0207648240584586	3	FE IVW	1
prot-a-1858	Matrilin-3	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.213222615966755	0.0233048148071826	0.0187224435603547	3	FE IVW	1
prot-a-1858	Matrilin-3	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	1.16739702410494e-9	0.0407602408541067	0.00669885406975605	3	FE IVW	1
prot-a-1858	Matrilin-3	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.47773865411906896	0.0149169973582898	0.0210115026818873	3	FE IVW	1
ukb-a-393	Maximum heart rate during fitness test	49610.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	2017.0	10680257	0.114246427584866	-0.0134981638432676	0.00854643647807215	2	FE IVW	1
ukb-a-393	Maximum heart rate during fitness test	49610.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	2017.0	10680257	0.11646288132339301	-0.11698157451356599	0.0745203016773795	2	FE IVW	1
ukb-a-393	Maximum heart rate during fitness test	49610.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	2017.0	10680257	1.72433130317785e-6	0.0709688889283702	0.0148367784126849	2	FE IVW	1
ukb-a-491	Medication for cholesterol  blood pressure or diabetes: Insulin	154702.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	2017.0	10680257	0.00314268541256483	-2.04470725400983	0.6923172136470799	7	Penalised median	0.69
ukb-a-491	Medication for cholesterol  blood pressure or diabetes: Insulin	154702.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	2017.0	10680257	0.459180583138654	0.8009815614743381	1.08211971601912	4	FE IVW	0.8
ukb-b-8846	Methods of admission to hospital (recoded): Elective admission: Booked	462717.0	Males and Females	41249#1002: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1126	228951.0	122977	2017.0	10680257	0.828626306704617	0.152085992274749	0.702593471629595	2	FE IVW	1
ukb-b-8846	Methods of admission to hospital (recoded): Elective admission: Booked	462717.0	Males and Females	41249#1002: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1127	175475.0	69501	2017.0	10680257	1.4860731855031798e-20	0.26088839178379203	0.0280706488862271	2	FE IVW	1
ukb-b-8846	Methods of admission to hospital (recoded): Elective admission: Booked	462717.0	Males and Females	41249#1002: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1128	127442.0	21468	2017.0	10680257	0.5	0.755891617533712	0.755891617533712	1	Wald ratio	1
ukb-b-5476	Methods of discharge from hospital (recoded): Discharged on clinical advice/consent	462959.0	Males and Females	41250#1000: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1126	228951.0	122977	2017.0	10680257	0.00155018322827005	1.32564938340766	0.418830517808687	6	FE IVW	0.71
ukb-b-5476	Methods of discharge from hospital (recoded): Discharged on clinical advice/consent	462959.0	Males and Females	41250#1000: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1127	175475.0	69501	2017.0	10680257	0.17865208353943898	1.08046165179668	0.803366870145147	5	Simple median	0.68
ukb-b-5476	Methods of discharge from hospital (recoded): Discharged on clinical advice/consent	462959.0	Males and Females	41250#1000: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1128	127442.0	21468	2017.0	10680257	0.201645363404594	-0.9661959387594351	0.7566862510749441	7	FE IVW	0.73
ukb-d-20553_5	Methods of self-harm used: Self-injury such as self-cutting, scratching or hitting, etc.	117733.0	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.00367135713008443	3.50421392160096	1.2062283056701102	3	FE IVW	1
ukb-d-20553_5	Methods of self-harm used: Self-injury such as self-cutting, scratching or hitting, etc.	117733.0	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.0263981211781087	3.07595054639822	1.38537344019106	3	FE IVW	1
ukb-d-20553_5	Methods of self-harm used: Self-injury such as self-cutting, scratching or hitting, etc.	117733.0	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0034752906641943603	2.89078803182179	0.9892386815069351	3	FE IVW	1
ukb-d-1418_1	Milk type used: Full cream	360806.0	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.826594000923295	0.257892036154757	1.17720245098875	2	FE IVW	1
ukb-d-1418_1	Milk type used: Full cream	360806.0	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.00289002541623823	0.702850167789199	0.235919134193988	2	FE IVW	1
ukb-d-1418_1	Milk type used: Full cream	360806.0	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.788839140042807	0.262399726924026	0.9797675187343341	2	FE IVW	1
ukb-d-1418_3	Milk type used: Skimmed	360806.0	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0175617038433052	-2.02630605642359	0.853277842446579	2	FE IVW	1
ukb-d-1418_3	Milk type used: Skimmed	360806.0	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.00320320263111768	-2.64026179400669	0.895753002961687	2	FE IVW	1
ukb-d-1418_3	Milk type used: Skimmed	360806.0	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	1.99753308916249e-7	-2.2940282162303998	0.44119600992026003	2	FE IVW	1
ukb-a-11	Morning/evening person (chronotype)	301143.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0128906659937458	0.17902755216634303	0.0719918387790324	65	Penalised median	0.79
ukb-a-11	Morning/evening person (chronotype)	301143.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	2017.0	10680257	4.234740957188481e-6	0.26179148064356605	0.0569171827222304	67	FE IVW	0.71
ukb-a-11	Morning/evening person (chronotype)	301143.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0233876541662929	0.18094470483916197	0.0798153263332399	73	FE IVW	0.76
prot-a-2396	Myeloblastin	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0754389696668638	0.0236788573132799	0.0133192938573344	3	FE IVW	1
prot-a-2396	Myeloblastin	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	4.56252464696747e-4	0.0557851079929555	0.0159149256106748	3	FE IVW	1
prot-a-2396	Myeloblastin	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.9728620136060059	-7.058818878533731e-4	0.0207496472774172	3	FE IVW	1
prot-a-1930	Myeloperoxidase	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0382822838329662	-0.0227222290131487	0.0109672825088354	4	FE IVW	1
prot-a-1930	Myeloperoxidase	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	1.2226115227298001e-8	-0.0287136360192714	0.00504053715055706	4	FE IVW	1
prot-a-1930	Myeloperoxidase	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.7964632545653879	-0.00609236777037535	0.023620512823415003	4	FE IVW	1
prot-a-213	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.154794279286528	0.0197986350746757	0.0139152668630119	2	FE IVW	1
prot-a-213	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	1.42976907794969e-4	0.0203920548613598	0.00536215207137359	2	FE IVW	1
prot-a-213	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.7506452591275621	0.0080472744062772	0.0253227242449657	2	FE IVW	1
prot-a-2025	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0272978067579921	0.0069568244865251296	0.00315183102589856	3	FE IVW	1
prot-a-2025	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	2.19096110080925e-6	0.0100113697775336	0.00211435059220338	3	FE IVW	1
prot-a-2025	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.245693980088318	-0.00992103757103506	0.008546194630514571	3	FE IVW	1
ebi-a-GCST005522	Narcolepsy	12307.0	NA	beta+se converted from OR+CI; 	European	2013	Faraco J	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0178234597261385	0.0320912728173393	0.0135448199110873	3	FE IVW	1
ebi-a-GCST005522	Narcolepsy	12307.0	NA	beta+se converted from OR+CI; 	European	2013	Faraco J	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.21233818504278898	0.0240321445228628	0.019269468461082	3	FE IVW	1
ebi-a-GCST005522	Narcolepsy	12307.0	NA	beta+se converted from OR+CI; 	European	2013	Faraco J	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	1.9280947321141197e-13	0.0969806514371134	0.0131880265993845	3	FE IVW	1
prot-a-2007	Neural cell adhesion molecule 1	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	6.43975804578566e-4	0.0438492432862329	0.0128500359294861	2	FE IVW	1
prot-a-2007	Neural cell adhesion molecule 1	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0	0.0507209738199263	9.24451111381703e-4	2	FE IVW	1
prot-a-2007	Neural cell adhesion molecule 1	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.7664040158000649	0.0137990242271763	0.046448559292364994	2	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.35517795933067403	0.00609363189835985	0.00659061418959891	3	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.0432627403336481	-0.00842002478896925	0.00416592752973564	3	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0013862714980829099	0.0358889599625456	0.0112240887914467	3	FE IVW	1
prot-a-2337	Neutrophil-activating peptide 2	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.00109175724566175	0.0444820659429262	0.0136207934151402	3	FE IVW	1
prot-a-2337	Neutrophil-activating peptide 2	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	2.67799823607569e-4	0.0728224625821554	0.0199808774116254	3	FE IVW	1
prot-a-2337	Neutrophil-activating peptide 2	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.9501795569109449	-0.00256444436554607	0.0410433930274791	3	FE IVW	1
ukb-b-3599	Never eat eggs, dairy, wheat, sugar: Wheat products	461046.0	Males and Females	6144#3: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1126	228951.0	122977	2017.0	10680257	0.391597427421635	-0.594815740947522	0.694290961643931	3	FE IVW	1
ukb-b-3599	Never eat eggs, dairy, wheat, sugar: Wheat products	461046.0	Males and Females	6144#3: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1127	175475.0	69501	2017.0	10680257	1.06670886076776e-6	-0.940187556974053	0.192704219975355	3	FE IVW	1
ukb-b-3599	Never eat eggs, dairy, wheat, sugar: Wheat products	461046.0	Males and Females	6144#3: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1128	127442.0	21468	2017.0	10680257	0.488092391409471	0.8794996675460791	1.26848581483065	4	FE IVW	1
ukb-a-100	Non-cancer illness code  self-reported: psoriasis	337159.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	2017.0	10680257	0.20654591999111604	1.5856081146893	1.25531037001094	9	Simple median	0.72
ukb-a-100	Non-cancer illness code  self-reported: psoriasis	337159.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	2017.0	10680257	0.0493396262368764	1.4608748378150702	0.678868380941875	15	Simple mean	0.88
ukb-a-100	Non-cancer illness code  self-reported: psoriasis	337159.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	2017.0	10680257	0.00351847757470547	-1.02952320915669	0.19866041890900699	6	RE IVW	0.76
ukb-a-64	Non-cancer illness code  self-reported: pulmonary embolism +/- dvt	337159.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	2017.0	10680257	0.5	-1.3353987500667701	-1.3353987500667701	1	Wald ratio	1
ukb-a-64	Non-cancer illness code  self-reported: pulmonary embolism +/- dvt	337159.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	2017.0	10680257	1.72224373395435e-5	1.16127206075117	0.27017908728402	2	FE IVW	1
ukb-a-64	Non-cancer illness code  self-reported: pulmonary embolism +/- dvt	337159.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	2017.0	10680257	1	0	NA	0	Steiger null	1
ukb-b-18194	Non-cancer illness code, self-reported: ankylosing spondylitis	462933.0	Males and Females	20002#1313: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1126	228951.0	122977	2017.0	10680257	2.06637819731416e-14	1.66284177874361	0.21746645732544198	2	FE IVW	1
ukb-b-18194	Non-cancer illness code, self-reported: ankylosing spondylitis	462933.0	Males and Females	20002#1313: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1127	175475.0	69501	2017.0	10680257	0.5	1.28361715534879	1.28361715534879	1	Wald ratio	1
