exposure.id	exposure	outcome	nsnp	effect_direction	used_instrument	exposure_cat	method	egger_intercept	egger_intercept_less_than_0.05	heterogeneity_Q_pval	heterogeneity_Q_pval_less_than_0.05	Fst	hazards	used_inst_code
ukb-b-16576	Dried fruit intake	Lum A	40	negative	NA	Diet and supplements	Inverse variance weighted	0.00226228546606366	TRUE	2.434673662674194e-14	TRUE	41.92758508620368	H	*
ukb-b-16886	Types of transport used (excluding work): Car/motor vehicle	Lum A	5	overlaps null	NA	Physical activity	Inverse variance weighted	0.05864505053912265	FALSE	0.05676627212693089	FALSE	33.8842292644038	P	*
ukb-b-1707	Average weekly spirits intake	Lum A	3	overlaps null	NA	Alcohol	Inverse variance weighted	-0.09578151247657345	FALSE	1.040640436013904e-8	TRUE	38.45534914839114	HP	*
ukb-b-17422	Age at menopause (last menstrual period)	Lum A	101	positive	NA	Reproductive	Inverse variance weighted	-0.00327346185775616	TRUE	3.402483523328898e-23	TRUE	89.48567269373162	H	*
ukb-b-17616	Treatment/medication code: xalatan 0.005% eye drops	Lum A	5	overlaps null	NA	Drugs	Inverse variance weighted	-0.05964958236032708	FALSE	0.1765766578524625	FALSE	34.25167083332275	P	*
ukb-b-18541	Ever used hormone-replacement therapy (HRT)	Lum A	6	overlaps null	NA	Reproductive	Inverse variance weighted	-0.01646152528204577	TRUE	2.408928477813177e-5	TRUE	64.72525380269813	H	*
ukb-b-19921	Impedance of whole body	Lum A	483	overlaps null	NA	Antrophometric	Inverse variance weighted	-0.00294389664661151	TRUE	9.673175126429543e-133	TRUE	75.18265923070739	H	*
ukb-b-2346	Duration of moderate activity	Lum A	6	overlaps null	NA	Physical activity	Inverse variance weighted	-0.01879624824649353	TRUE	0.04921809648891891	TRUE	31.81627167357332	H	*
ukb-b-3599	Never eat eggs, dairy, wheat, sugar: Wheat products	Lum A	3	overlaps null	NA	Diet and supplements	Inverse variance weighted	-0.00112313388131018	TRUE	0.04878063024782245	TRUE	353.1038066159157	H	*
ukb-b-4564	Age last used hormone-replacement therapy (HRT)	Lum A	4	overlaps null	NA	Reproductive	Inverse variance weighted	-0.03915325025953102	TRUE	0.00540681980369573	TRUE	39.42712396175803	H	*
ukb-b-4650	Comparative body size at age 10	Lum A	204	negative	NA	Antrophometric	Inverse variance weighted	0.00339391022906286	TRUE	1.076094000316862e-38	TRUE	77.89082265410606	H	*
ukb-b-4801	Number of unsuccessful stop-smoking attempts	Lum A	3	overlaps null	NA	Smoking	Inverse variance weighted	-0.07705380924693127	FALSE	0.00181267261938625	TRUE	35.42741736850068	HP	*
ukb-b-4955	Dairy smoothie intake	Lum A	3	overlaps null	NA	Diet and supplements	Inverse variance weighted	-0.01175368195506864	TRUE	0.9585546556827472	FALSE	36.57996659926752		*
ukb-b-6445	Ever had hysterectomy (womb removed)	Lum A	2	overlaps null	NA	Reproductive	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
ukb-b-6500	Pancake intake	Lum A	2	overlaps null	NA	Diet and supplements	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
ukb-b-7663	Types of physical activity in last 4 weeks: Strenuous sports	Lum A	6	overlaps null	NA	Physical activity	Inverse variance weighted	0.02465475713552988	TRUE	0.6299373600471109	FALSE	38.25328166832433		*
ukb-b-8006	Poultry intake	Lum A	7	overlaps null	NA	Diet and supplements	Inverse variance weighted	0.01523530088672515	TRUE	0.01104996555681705	TRUE	32.55411711928235	H	*
ukb-b-8865	Time spent doing light physical activity	Lum A	2	overlaps null	NA	Physical activity	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
ukb-d-1418_1	Milk type used: Full cream	Lum A	3	overlaps null	NA	Diet and supplements	Inverse variance weighted	0.02314310639137192	TRUE	1.86580988933563e-4	TRUE	38.18099202796796	H	*
ukb-d-1418_3	Milk type used: Skimmed	Lum A	3	negative	NA	Diet and supplements	Inverse variance weighted	0.07240976350694832	FALSE	0.0038561734418365	TRUE	47.73182550284761	HP	*
ukb-d-1468_5	Cereal type: Other (e.g. Cornflakes, Frosties)	Lum A	10	positive	NA	Diet and supplements	Inverse variance weighted	0.06759847024898268	FALSE	8.284129347348163e-17	TRUE	40.29065313473235	HP	*
ukb-d-1538_2	Major dietary changes in the last 5 years: Yes, because of other reasons	Lum A	3	overlaps null	NA	Diet and supplements	Inverse variance weighted	-0.1454684271737721	FALSE	3.662597510735359e-8	TRUE	41.46340107427631	HP	*
ukb-d-20406	Ever addicted to alcohol	Lum A	2	overlaps null	NA	Alcohol	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
ukb-d-22506_114	Tobacco smoking: Never smoked	Lum A	4	overlaps null	NA	Smoking	Inverse variance weighted	-0.0369555634157362	TRUE	0.03698997761273448	TRUE	44.23860117700462	H	*
ukb-d-30760_irnt	HDL cholesterol	Lum A	243	positive	NA	Lipids	Inverse variance weighted	-6.308661870268467e-4	TRUE	6.86832035438375e-29	TRUE	189.5179671995189	H	*
ieu-a-101	Hip circumference	Lum B1	5	overlaps null	NA	Antrophometric	Inverse variance weighted	-0.08223700900974389	FALSE	0.6777485483691063	FALSE	35.36050888908887	P	*
ieu-a-1034	Height	Lum B1	4	overlaps null	NA	Antrophometric	Inverse variance weighted	0.5604410299139648	FALSE	2.508392750426377e-6	TRUE	37.49891398653065	HP	*
ieu-a-1049	Iron	Lum B1	3	overlaps null	NA	Other biomarkers	Inverse variance weighted	-0.01573247106162294	TRUE	0.6261468643609174	FALSE	250.5964248215289		*
ieu-a-107	Weight	Lum B1	10	overlaps null	NA	Antrophometric	Inverse variance weighted	0.08749606867798829	FALSE	7.210759892374525e-8	TRUE	53.56167295850256	HP	*
ieu-a-1096	Childhood obesity	Lum B1	4	negative	NA	Antrophometric	Inverse variance weighted	-0.00367230035522491	TRUE	0.3056113594218188	FALSE	44.00134729502689		*
ieu-a-49	Hip circumference	Lum B1	49	overlaps null	NA	Antrophometric	Inverse variance weighted	0.01477755876292545	TRUE	6.515615850524036e-7	TRUE	56.07180215037555	H	*
ieu-a-55	Hip circumference	Lum B1	69	overlaps null	NA	Antrophometric	Inverse variance weighted	0.00273302501559301	TRUE	1.653662378513773e-9	TRUE	57.96405691079245	H	*
ieu-a-69	Waist circumference	Lum B1	20	overlaps null	NA	Antrophometric	Inverse variance weighted	0.03616134226137665	TRUE	0.08863831146447769	FALSE	53.9236292238469		*
ieu-a-75	Waist-to-hip ratio	Lum B1	20	overlaps null	NA	Antrophometric	Inverse variance weighted	-0.03408574301956413	TRUE	4.629739342254019e-4	TRUE	54.80419522127672	H	*
ieu-a-835	Body mass index	Lum B1	66	negative	NA	Antrophometric	Inverse variance weighted	0.00500525362563994	TRUE	0.2300191085894762	FALSE	67.65371993763944		*
ieu-a-85	Extreme body mass index	Lum B1	7	negative	NA	Antrophometric	Inverse variance weighted	8.637947706248999e-4	TRUE	0.2345125315682511	FALSE	53.57550086757505		*
ieu-a-89	Height	Lum B1	346	overlaps null	NA	Antrophometric	Inverse variance weighted	-0.00585330745713632	TRUE	4.695852012108969e-4	TRUE	86.800559891903	H	*
ieu-a-91	Obesity class 2	Lum B1	10	negative	NA	Antrophometric	Inverse variance weighted	0.01527781990026916	TRUE	0.6093935704677527	FALSE	63.36806688163625		*
ieu-a-93	Overweight	Lum B1	14	negative	NA	Antrophometric	Inverse variance weighted	0.02869856265191016	TRUE	0.4307094076991559	FALSE	61.85058082585157		*
ieu-a-974	Body mass index	Lum B1	36	negative	NA	Antrophometric	Inverse variance weighted	0.01053523556868199	TRUE	0.755432637604933	FALSE	66.36686575025207		*
ieu-a-99	Hip circumference	Lum B1	3	negative	NA	Antrophometric	Inverse variance weighted	0.04490355496614334	TRUE	0.3424648300925041	FALSE	40.36456285099892		*
met-a-316	Uridine	Lum B1	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.05069669189345473	FALSE	0.4466125719691791	FALSE	42.95377459213933	P	*
met-a-362	Betaine	Lum B1	3	overlaps null	NA	Metabolites	Inverse variance weighted	-0.06349460636904981	FALSE	0.0983360884874258	FALSE	68.90566696191642	P	*
met-a-427	2-hydroxyisobutyrate	Lum B1	2	overlaps null	NA	Metabolites	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
met-a-444	X-10510	Lum B1	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.00471820849860402	TRUE	0.7885363540929189	FALSE	76.50832914696583		*
met-a-485	X-02269	Lum B1	2	overlaps null	NA	Metabolites	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
met-a-495	X-11315	Lum B1	3	overlaps null	NA	Metabolites	Inverse variance weighted	-0.06751814479823585	FALSE	0.0679759720350732	FALSE	46.37255676734271	P	*
met-a-500	3-dehydrocarnitine*	Lum B1	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.00940926695874262	TRUE	0.8768313536825976	FALSE	61.43325754993746		*
met-a-501	Pyroglutamine*	Lum B1	3	overlaps null	NA	Metabolites	Inverse variance weighted	-0.02046463745470178	TRUE	0.7773744127298482	FALSE	63.98832360292518		*
met-a-505	X-03056--N-[3-(2-Oxopyrrolidin-1-yl)propyl]acetamide	Lum B1	4	overlaps null	NA	Metabolites	Inverse variance weighted	0.02013592446511733	TRUE	0.7222658289185231	FALSE	83.60876876910294		*
met-a-513	X-11440	Lum B1	3	negative	NA	Metabolites	Inverse variance weighted	0.013391797709221	TRUE	0.4867827296052371	FALSE	244.5423088921893		*
met-a-517	X-11445--5-alpha-pregnan-3beta,20alpha-disulfate	Lum B1	2	overlaps null	NA	Metabolites	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
met-a-519	X-11469	Lum B1	2	overlaps null	NA	Metabolites	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
met-a-558	1-arachidonoylglycerophosphocholine*	Lum B1	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.02467957594802837	TRUE	0.4161867424739074	FALSE	168.3342605450486		*
met-a-573	Isobutyrylcarnitine	Lum B1	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.02623447798013036	TRUE	0.4442066302023027	FALSE	107.6438278663202		*
met-a-615	Octanoylcarnitine	Lum B1	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.01453991207695949	TRUE	0.7464737585721207	FALSE	179.6339723838852		*
met-a-618	Decanoylcarnitine	Lum B1	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.01494736912214568	TRUE	0.6396416402674502	FALSE	133.5197499487647		*
met-a-629	X-12510--2-aminooctanoic acid	Lum B1	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.01796568928963307	TRUE	0.6071963562430986	FALSE	272.1896632149898		*
met-a-652	Isovalerylcarnitine	Lum B1	3	negative	NA	Metabolites	Inverse variance weighted	0.1230942187805429	FALSE	0.6312707144036925	FALSE	125.413833564483	P	*
met-a-667	X-12850	Lum B1	3	overlaps null	NA	Metabolites	Inverse variance weighted	-0.06767330402641897	FALSE	0.1141110989326803	FALSE	45.37117900025483	P	*
met-c-841	Albumin	Lum B1	2	overlaps null	NA	Metabolites	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
met-c-864	Total cholesterol in HDL	Lum B1	12	overlaps null	NA	Lipids	Inverse variance weighted	-0.00124507297822367	TRUE	0.1441675380413	FALSE	89.64046760115828		*
met-c-886	Total cholesterol in large VLDL	Lum B1	10	overlaps null	NA	Lipids	Inverse variance weighted	-0.00952707665545245	TRUE	0.4345965058281557	FALSE	73.86688913694599		*
met-c-887	Cholesterol esters in large VLDL	Lum B1	12	overlaps null	NA	Lipids	Inverse variance weighted	-0.01203634341499028	TRUE	0.3386577721105348	FALSE	69.97993272180987		*
met-c-889	Total lipids in large VLDL	Lum B1	9	overlaps null	NA	Lipids	Inverse variance weighted	-0.00776943497207619	TRUE	0.7554875218359697	FALSE	66.92067826658416		*
met-c-890	Concentration of large VLDL particles	Lum B1	10	overlaps null	NA	Lipids	Inverse variance weighted	-0.01745367477943896	TRUE	0.4421025681092301	FALSE	71.65232430338632		*
met-c-900	Free cholesterol in medium HDL	Lum B1	5	overlaps null	NA	Lipids	Inverse variance weighted	0.01678619558167999	TRUE	0.2438879898872634	FALSE	76.6545636010931		*
met-c-909	Total cholesterol in medium VLDL	Lum B1	14	overlaps null	NA	Lipids	Inverse variance weighted	-0.00753410512317594	TRUE	0.2903493699821738	FALSE	82.76388322719164		*
met-c-911	Free cholesterol in medium VLDL	Lum B1	12	overlaps null	NA	Lipids	Inverse variance weighted	-0.00185245813840714	TRUE	0.5423382589555489	FALSE	84.29699099777352		*
met-c-912	Total lipids in medium VLDL	Lum B1	12	overlaps null	NA	Lipids	Inverse variance weighted	-0.01021773097154033	TRUE	0.2942536259371505	FALSE	75.16556497787158		*
met-c-913	Concentration of medium VLDL particles	Lum B1	14	overlaps null	NA	Lipids	Inverse variance weighted	-0.00519650922640426	TRUE	0.4062018982809386	FALSE	68.54879385328462		*
met-c-914	Phospholipids in medium VLDL	Lum B1	15	overlaps null	NA	Lipids	Inverse variance weighted	-0.00630905185480966	TRUE	0.4433226552283621	FALSE	74.26165521183952		*
met-c-922	Concentration of small HDL particles	Lum B1	5	overlaps null	NA	Lipids	Inverse variance weighted	-0.01190986582712082	TRUE	0.4177327076106825	FALSE	99.77354580307016		*
met-c-923	Triglycerides in small HDL	Lum B1	10	overlaps null	NA	Lipids	Inverse variance weighted	-0.02765885562708599	TRUE	0.2309953990804619	FALSE	81.24537610787729		*
met-c-927	Total cholesterol in small VLDL	Lum B1	15	overlaps null	NA	Lipids	Inverse variance weighted	0.00760527925319176	TRUE	0.2840103134146466	FALSE	75.8684951394317		*
met-c-945	Total lipids in very large HDL	Lum B1	13	overlaps null	NA	Lipids	Inverse variance weighted	-0.01408017021271284	TRUE	0.6343585556013505	FALSE	115.1596956433831		*
met-c-950	Concentration of very large VLDL particles	Lum B1	7	overlaps null	NA	Lipids	Inverse variance weighted	0.00449585757242685	TRUE	0.8261153570749413	FALSE	63.54692955717849		*
met-c-958	Concentration of chylomicrons and largest VLDL particles	Lum B1	6	overlaps null	NA	Lipids	Inverse variance weighted	0.00677741388706012	TRUE	0.8077348251756666	FALSE	52.90689661146056		*
prot-a-10	Histo-blood group ABO system transferase	Lum B1	3	positive	genome-wide	Proteins	Inverse variance weighted	0.01742962738291463	TRUE	0.2780271014241387	FALSE	3559.461537429006		
prot-a-1049	Protein FAM3B	Lum B1	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-1074	Low affinity immunoglobulin gamma Fc region receptor II-a	Lum B1	3	overlaps null	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	0.05789489138743682	FALSE	0.04468977112413211	TRUE	668.1132018787407	HP	*
prot-a-1097	Fibroblast growth factor 7	Lum B1	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-1117	Filamin-A	Lum B1	2	negative	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-1148	Ferritin	Lum B1	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.00373128275836472	TRUE	0.7333037884070319	FALSE	138.9306936735618		
prot-a-1154	Alpha-(1,6)-fucosyltransferase	Lum B1	4	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	-0.01857006729727856	TRUE	0.8289683572291227	FALSE	462.5839078699738		*
prot-a-1178	Guanylate-binding protein 6	Lum B1	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.044575788832232	TRUE	0.2844326472680807	FALSE	67.34014130701094		
prot-a-1317	Hemoglobin subunit zeta	Lum B1	2	overlaps null	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
prot-a-1369	Haptoglobin	Lum B1	3	overlaps null	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	0.00865455014047181	TRUE	0.8843849974811542	FALSE	482.217905852921		*
prot-a-1389	Oxidoreductase HTATIP2	Lum B1	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-1411	Alpha-L-iduronidase	Lum B1	5	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	-0.01012953541907174	TRUE	0.8225559155351343	FALSE	208.2893671787319		*
prot-a-1414	Gamma-interferon-inducible protein 16	Lum B1	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-149	Rho GTPase-activating protein 30	Lum B1	5	negative	genome-wide	Proteins	Inverse variance weighted	-0.0470305288979535	TRUE	0.692631172817642	FALSE	64.92877318533793		
prot-a-1506	Interleukin-21	Lum B1	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.00585734609457401	TRUE	0.655389059158096	FALSE	81.0257592830157		
prot-a-1526	Interleukin-36 alpha	Lum B1	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.04304379448318366	TRUE	0.2692032146127041	FALSE	94.8699216292012		
prot-a-1530	Interleukin-3 receptor subunit alpha	Lum B1	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-1540	Interleukin-6 receptor subunit alpha	Lum B1	2	overlaps null	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
prot-a-1541	Interleukin-6 receptor subunit alpha	Lum B1	2	overlaps null	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
prot-a-1576	Immunoglobulin superfamily containing leucine-rich repeat protein 2	Lum B1	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-1586	Inter-alpha-trypsin inhibitor heavy chain H1	Lum B1	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-1610	Potassium voltage-gated channel subfamily E member 2	Lum B1	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-1622	Vascular endothelial growth factor receptor 2	Lum B1	3	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	-0.02530364439769926	TRUE	0.2452567653256884	FALSE	158.2292146547896		*
prot-a-1644	Killer cell immunoglobulin-like receptor 2DL5A	Lum B1	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-1666	Kallikrein-7	Lum B1	3	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	9.268695960853852e-4	TRUE	0.964436138968261	FALSE	139.8640987105111		*
prot-a-1744	Leukocyte immunoglobulin-like receptor subfamily B member 2	Lum B1	3	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	-0.00621572979399168	TRUE	0.943114558653558	FALSE	285.5110920239602		*
prot-a-1833	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB	Lum B1	3	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	-0.01803397801124067	TRUE	0.275083885198328	FALSE	61.84001603128789		*
prot-a-1835	Epididymis-specific alpha-mannosidase	Lum B1	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-1858	Matrilin-3	Lum B1	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-1930	Myeloperoxidase	Lum B1	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-197	Cyclic AMP-dependent transcription factor ATF-6 alpha	Lum B1	1	overlaps null	cis_lessStringent_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-2007	Neural cell adhesion molecule 1	Lum B1	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-2025	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial	Lum B1	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-2073	Pro-FMRFamide-related neuropeptide FF	Lum B1	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.0024011674265524	TRUE	0.6615814015380204	FALSE	272.3163399028714		
prot-a-2082	Neuropeptide W	Lum B1	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-2087	Oxysterols receptor LXR-beta	Lum B1	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.04423641228676343	TRUE	0.2845921660149159	FALSE	98.06987279002658		
prot-a-213	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2	Lum B1	2	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
prot-a-2166	Platelet-activating factor acetylhydrolase IB subunit beta	Lum B1	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.06385849820338228	FALSE	0.8537047948010821	FALSE	51.05793292876007	P	
prot-a-2189	PAX-interacting protein 1	Lum B1	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.0280458804826897	TRUE	0.3287914080406377	FALSE	45.85395231194759		
prot-a-2205	Protocadherin beta-4	Lum B1	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.05470331936933662	FALSE	0.3730345602195254	FALSE	97.93019577594453	P	
prot-a-2291	Secretory phospholipase A2 receptor	Lum B1	1	overlaps null	cis_5e-08_r2=0.001	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-2308	Plexin-B2	Lum B1	2	positive	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
prot-a-2337	Neutrophil-activating peptide 2	Lum B1	3	positive	genome-wide	Proteins	Inverse variance weighted	0.05410877231828007	FALSE	0.821177157598854	FALSE	46.33588262140548	P	
prot-a-2341	Peptidyl-prolyl cis-trans isomerase E	Lum B1	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-2356	Lysosomal Pro-X carboxypeptidase	Lum B1	1	overlaps null	genome-wide	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	
prot-a-2357	PR domain zinc finger protein 1	Lum B1	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.3875459220728942	FALSE	0.1093392974810533	FALSE	321.1628448099249	P	
